postal_code,patient_count,year,source_flag
H1G9B7,7,2021,synthetic
H1H0R0,0,2021,synthetic
H1H4N4,4,2021,synthetic
H1H6R6,3,2021,synthetic
H1H7V2,11,2021,synthetic
H1H7Y2,13,2021,synthetic
H1H9X3,8,2021,synthetic
H1J0T7,14,2021,synthetic
H1J1J9,5,2021,synthetic
H1J1N7,8,2021,synthetic
H1J1Y2,16,2021,synthetic
H1J2T2,6,2021,synthetic
H1J5C0,4,2021,synthetic
H1J8B2,5,2021,synthetic
H1J9E0,8,2021,synthetic
H1K1B0,11,2021,synthetic
H1K1C7,2,2021,synthetic
H1K1N6,3,2021,synthetic
H1K3G0,4,2021,synthetic
H1K4A0,14,2021,synthetic
H1K4S6,5,2021,synthetic
H1K5J8,7,2021,synthetic
H1K5P2,1,2021,synthetic
H1K8S4,11,2021,synthetic
H1L1P7,0,2021,synthetic
H1L2A9,5,2021,synthetic
H1L2H9,4,2021,synthetic
H1L3Y5,4,2021,synthetic
H1L5B4,8,2021,synthetic
H1L5X9,4,2021,synthetic
H1L5Y5,9,2021,synthetic
H1L7V0,5,2021,synthetic
H1L8G1,8,2021,synthetic
H1L8V3,1,2021,synthetic
H1M1V0,9,2021,synthetic
H1M3S8,4,2021,synthetic
H1M5K7,5,2021,synthetic
H1M6A6,8,2021,synthetic
H1M6M1,1,2021,synthetic
H1M9C1,13,2021,synthetic
H1M9G9,9,2021,synthetic
H1N0Y7,12,2021,synthetic
H1N2B9,10,2021,synthetic
H1N2T0,6,2021,synthetic
H1N5L5,5,2021,synthetic
H1N7G9,3,2021,synthetic
H1N8A5,4,2021,synthetic
H1N9A2,4,2021,synthetic
H1N9S7,12,2021,synthetic
H1P0R1,13,2021,synthetic
H1P2A5,12,2021,synthetic
H1P2P7,5,2021,synthetic
H1P4G8,2,2021,synthetic
H1P6X6,3,2021,synthetic
H1P9C5,7,2021,synthetic
H1R9E0,6,2021,synthetic
H1R9L8,2,2021,synthetic
H1S3E7,21,2021,synthetic
H1S3V0,3,2021,synthetic
H1S5B6,4,2021,synthetic
H1T1J1,4,2021,synthetic
H1T2N9,5,2021,synthetic
H1V2L0,8,2021,synthetic
H1V5G5,10,2021,synthetic
H1V6C7,3,2021,synthetic
H1V6P9,5,2021,synthetic
H1X0J6,2,2021,synthetic
H1X1A3,5,2021,synthetic
H1X1E3,8,2021,synthetic
H1X1N5,3,2021,synthetic
H1X5A5,1,2021,synthetic
H1X7L7,3,2021,synthetic
H1Y2T9,4,2021,synthetic
H1Y2V3,2,2021,synthetic
H1Y3E6,4,2021,synthetic
H1Y4A8,3,2021,synthetic
H1Y6C6,4,2021,synthetic
H2A1R5,5,2021,synthetic
H2A1V0,1,2021,synthetic
H2A3G6,5,2021,synthetic
H2A4G9,14,2021,synthetic
H2A4M4,6,2021,synthetic
H2A4S6,7,2021,synthetic
H2A5C1,10,2021,synthetic
H2A7G4,6,2021,synthetic
H2A7S3,19,2021,synthetic
H2B0E4,3,2021,synthetic
H2B1H5,11,2021,synthetic
H2B1S2,7,2021,synthetic
H2B1T4,4,2021,synthetic
H2B3J0,4,2021,synthetic
H2B3L5,9,2021,synthetic
H2B6K7,3,2021,synthetic
H2B7X4,2,2021,synthetic
H2B9P4,1,2021,synthetic
H2C0J5,3,2021,synthetic
H2C1H5,11,2021,synthetic
H2C4S4,7,2021,synthetic
H2C5M6,11,2021,synthetic
H2C6K6,7,2021,synthetic
H2C6L1,6,2021,synthetic
H2C6R1,3,2021,synthetic
H2C7N2,1,2021,synthetic
H2C8S4,4,2021,synthetic
H2C9G6,3,2021,synthetic
H2E1J6,2,2021,synthetic
H2E2T3,4,2021,synthetic
H2E2X5,5,2021,synthetic
H2E4Y4,1,2021,synthetic
H2E5K6,3,2021,synthetic
H2E6J6,3,2021,synthetic
H2G1T6,5,2021,synthetic
H2G3M2,4,2021,synthetic
H2G5B0,6,2021,synthetic
H2G5T8,4,2021,synthetic
H2G7E5,3,2021,synthetic
H2G7X6,3,2021,synthetic
H2G9P6,6,2021,synthetic
H2H1V8,7,2021,synthetic
H2H3L0,12,2021,synthetic
H2H4C1,6,2021,synthetic
H2H5X2,9,2021,synthetic
H2H6J0,10,2021,synthetic
H2H6K8,1,2021,synthetic
H2H6Y1,1,2021,synthetic
H2H8L0,2,2021,synthetic
H2J0X7,2,2021,synthetic
H2J1A2,2,2021,synthetic
H2J1P8,0,2021,synthetic
H2J2L3,0,2021,synthetic
H2J5H4,13,2021,synthetic
H2J6K0,4,2021,synthetic
H2J7R7,9,2021,synthetic
H2J8C6,13,2021,synthetic
H2J9L2,7,2021,synthetic
H2K1E2,10,2021,synthetic
H2K2E5,5,2021,synthetic
H2K3H8,6,2021,synthetic
H2K4L7,16,2021,synthetic
H2K4S8,1,2021,synthetic
H2K6L9,0,2021,synthetic
H2K8J3,5,2021,synthetic
H2K8J7,8,2021,synthetic
H2L1Y9,1,2021,synthetic
H2L4M6,2,2021,synthetic
H2L5L4,10,2021,synthetic
H2L7L1,1,2021,synthetic
H2M3H3,5,2021,synthetic
H2M3X7,5,2021,synthetic
H2M5V6,3,2021,synthetic
H2M6M6,15,2021,synthetic
H2M6P9,7,2021,synthetic
H2M8B6,6,2021,synthetic
H2M8Y1,5,2021,synthetic
H2N0Y1,16,2021,synthetic
H2N1V1,4,2021,synthetic
H2N2G2,5,2021,synthetic
H2N6B5,7,2021,synthetic
H2N7T3,5,2021,synthetic
H2P1N8,6,2021,synthetic
H2P3P9,15,2021,synthetic
H2P8V8,5,2021,synthetic
H2P9R2,6,2021,synthetic
H2P9S0,5,2021,synthetic
H2R0T9,4,2021,synthetic
H2R2K3,6,2021,synthetic
H2R5M0,5,2021,synthetic
H2R8T9,6,2021,synthetic
H2S0E1,6,2021,synthetic
H2S0S7,10,2021,synthetic
H2S5P6,6,2021,synthetic
H2S8R3,6,2021,synthetic
H2S9X8,3,2021,synthetic
H2T1H6,2,2021,synthetic
H2T3A1,5,2021,synthetic
H2T5S4,7,2021,synthetic
H2T8G4,2,2021,synthetic
H2T8L7,11,2021,synthetic
H2T9E2,8,2021,synthetic
H2V1R4,15,2021,synthetic
H2V1X6,2,2021,synthetic
H2V2N4,2,2021,synthetic
H2V4Y4,6,2021,synthetic
H2V5P9,12,2021,synthetic
H2V6A7,5,2021,synthetic
H2V9J3,6,2021,synthetic
H2X4C8,9,2021,synthetic
H2X4K6,4,2021,synthetic
H2X5M6,7,2021,synthetic
H2X7K4,0,2021,synthetic
H2X7M5,7,2021,synthetic
H2X7V3,0,2021,synthetic
H2X8C7,2,2021,synthetic
H2Y5G6,1,2021,synthetic
H2Y5M3,5,2021,synthetic
H3A5S9,4,2021,synthetic
H3A6M0,7,2021,synthetic
H3A7K7,3,2021,synthetic
H3A9C4,4,2021,synthetic
H3B1S6,7,2021,synthetic
H3B2M7,3,2021,synthetic
H3B4K0,3,2021,synthetic
H3B5E0,2,2021,synthetic
H3C0V2,3,2021,synthetic
H3C3K3,4,2021,synthetic
H3C4R0,0,2021,synthetic
H3C5B5,4,2021,synthetic
H3C6T5,1,2021,synthetic
H3C7K7,15,2021,synthetic
H3C7S4,9,2021,synthetic
H3E2R2,2,2021,synthetic
H3E3L8,2,2021,synthetic
H3E5N5,3,2021,synthetic
H3E8S5,5,2021,synthetic
H3E9J6,5,2021,synthetic
H3G2K7,11,2021,synthetic
H3G5B1,3,2021,synthetic
H3H0A9,0,2021,synthetic
H3H1C4,0,2021,synthetic
H3H2L1,7,2021,synthetic
H3H3M0,3,2021,synthetic
H3H5T9,7,2021,synthetic
H3H8L7,1,2021,synthetic
H3J2P7,10,2021,synthetic
H3K0T3,16,2021,synthetic
H3K3L5,5,2021,synthetic
H3K4E9,7,2021,synthetic
H3K4H2,10,2021,synthetic
H3K8R1,2,2021,synthetic
H3K9P0,18,2021,synthetic
H3L0E4,6,2021,synthetic
H3L1V4,0,2021,synthetic
H3L2G6,4,2021,synthetic
H3L4V1,1,2021,synthetic
H3L7M2,5,2021,synthetic
H3L7S7,10,2021,synthetic
H3L9B1,6,2021,synthetic
H3M1P3,2,2021,synthetic
H3M3B4,4,2021,synthetic
H3M3R0,5,2021,synthetic
H3M5J5,0,2021,synthetic
H3M6A1,11,2021,synthetic
H3M7S2,7,2021,synthetic
H3M8H9,6,2021,synthetic
H3N3H4,3,2021,synthetic
H3N3J8,6,2021,synthetic
H3N4K3,0,2021,synthetic
H3N8S9,7,2021,synthetic
H3P0G1,6,2021,synthetic
H3P0Y1,5,2021,synthetic
H3P3P5,9,2021,synthetic
H3P3R3,11,2021,synthetic
H3P4G3,7,2021,synthetic
H3P4G6,1,2021,synthetic
H3P6N0,9,2021,synthetic
H3P8T8,7,2021,synthetic
H3R0A6,3,2021,synthetic
H3R3E6,9,2021,synthetic
H3R5B9,3,2021,synthetic
H3R5P4,3,2021,synthetic
H3R6C2,7,2021,synthetic
H3R6V2,10,2021,synthetic
H3R7X1,2,2021,synthetic
H3R9B1,6,2021,synthetic
H3S1K8,6,2021,synthetic
H3S2V6,4,2021,synthetic
H3S5M2,16,2021,synthetic
H3S5X8,3,2021,synthetic
H3S8H4,3,2021,synthetic
H3T0Y7,3,2021,synthetic
H3T1L9,18,2021,synthetic
H3T1S4,0,2021,synthetic
H3T2A3,15,2021,synthetic
H3T4T6,10,2021,synthetic
H3T5B5,20,2021,synthetic
H3V1N3,5,2021,synthetic
H3V5L8,8,2021,synthetic
H3V6K2,3,2021,synthetic
H3V7V9,7,2021,synthetic
H3X1R4,18,2021,synthetic
H3X1Y9,9,2021,synthetic
H3X2N7,4,2021,synthetic
H3X4G5,5,2021,synthetic
H3X4X5,4,2021,synthetic
H3X7L9,3,2021,synthetic
H3Y3E2,1,2021,synthetic
H3Y3E7,3,2021,synthetic
H3Y4K8,2,2021,synthetic
H3Y7N2,1,2021,synthetic
H3Y7R0,0,2021,synthetic
H3Y8H6,3,2021,synthetic
H4A0S7,6,2021,synthetic
H4A1P0,6,2021,synthetic
H4A4L7,3,2021,synthetic
H4A7B8,7,2021,synthetic
H4A9C3,2,2021,synthetic
H4B0R7,1,2021,synthetic
H4B0X6,5,2021,synthetic
H4B1J0,0,2021,synthetic
H4B3E5,3,2021,synthetic
H4B4C2,3,2021,synthetic
H4B5B4,3,2021,synthetic
H4B5M8,5,2021,synthetic
H4B6G1,0,2021,synthetic
H4B8X5,8,2021,synthetic
H4B9X5,1,2021,synthetic
H4C0B5,1,2021,synthetic
H4C1A8,7,2021,synthetic
H4C3E4,7,2021,synthetic
H4C4L7,2,2021,synthetic
H4E1B2,0,2021,synthetic
H4E2G3,2,2021,synthetic
H4E3P8,1,2021,synthetic
H4E5L8,1,2021,synthetic
H4E8R9,8,2021,synthetic
H4G0B9,6,2021,synthetic
H4G0L0,2,2021,synthetic
H4G3B7,2,2021,synthetic
H4G3V8,10,2021,synthetic
H4G6V7,4,2021,synthetic
H4H1J2,3,2021,synthetic
H4H1L0,3,2021,synthetic
H4H2H2,1,2021,synthetic
H4H2N7,0,2021,synthetic
H4H2R9,0,2021,synthetic
H4H4A0,4,2021,synthetic
H4H7R1,2,2021,synthetic
H4H8S1,0,2021,synthetic
H4H9C9,2,2021,synthetic
H4H9S6,5,2021,synthetic
H4J1J7,4,2021,synthetic
H4J4J6,5,2021,synthetic
H4J6H6,1,2021,synthetic
H4J9E3,10,2021,synthetic
H4K1E1,4,2021,synthetic
H4K4S7,12,2021,synthetic
H4K5A3,10,2021,synthetic
H4K5M0,15,2021,synthetic
H4K6E5,6,2021,synthetic
H4K8C5,2,2021,synthetic
H4K8N5,9,2021,synthetic
H4L2B6,6,2021,synthetic
H4L3A1,2,2021,synthetic
H4L3T7,3,2021,synthetic
H4L3X2,1,2021,synthetic
H4L4E1,0,2021,synthetic
H4L5Y7,7,2021,synthetic
H4L9N4,1,2021,synthetic
H4M0A8,2,2021,synthetic
H4M0B8,1,2021,synthetic
H4M0S1,12,2021,synthetic
H4M1V1,3,2021,synthetic
H4M2P4,1,2021,synthetic
H4M2R9,10,2021,synthetic
H4M7P2,6,2021,synthetic
H4N1R4,9,2021,synthetic
H4N5M8,3,2021,synthetic
H4N6G5,8,2021,synthetic
H4N6V3,2,2021,synthetic
H4N7B8,1,2021,synthetic
H4N7J4,3,2021,synthetic
H4P2P8,0,2021,synthetic
H4P4G5,9,2021,synthetic
H4P5J7,0,2021,synthetic
H4P5N5,1,2021,synthetic
H4P6B6,6,2021,synthetic
H4P8G2,3,2021,synthetic
H4P9H2,2,2021,synthetic
H4R1H3,7,2021,synthetic
H4R2R5,9,2021,synthetic
H4R4T3,2,2021,synthetic
H4R6C3,4,2021,synthetic
H4R7X9,7,2021,synthetic
H4R8C8,0,2021,synthetic
H4R8M1,1,2021,synthetic
H4S2C1,14,2021,synthetic
H4S2S1,0,2021,synthetic
H4S4E4,3,2021,synthetic
H4S8V3,7,2021,synthetic
H4S9M9,8,2021,synthetic
H4T4H4,2,2021,synthetic
H4T4T1,4,2021,synthetic
H4T6B5,8,2021,synthetic
H4T6P5,6,2021,synthetic
H4V0E2,6,2021,synthetic
H4V6J8,3,2021,synthetic
H4V7M9,2,2021,synthetic
H4X1G3,4,2021,synthetic
H4X1P4,7,2021,synthetic
H4X2M8,10,2021,synthetic
H4X4Y8,1,2021,synthetic
H4X5G5,3,2021,synthetic
H4X5J8,2,2021,synthetic
H4X6X3,1,2021,synthetic
H4X7V2,2,2021,synthetic
H4X7V8,3,2021,synthetic
H4X8M1,1,2021,synthetic
H4X9V5,0,2021,synthetic
H4Y1R4,3,2021,synthetic
H4Y2E7,0,2021,synthetic
H4Y2M5,3,2021,synthetic
H4Y3M7,3,2021,synthetic
H4Y4R1,4,2021,synthetic
H4Y5G2,12,2021,synthetic
H4Y8H9,1,2021,synthetic
H4Y8S7,5,2021,synthetic
H5A2P2,2,2021,synthetic
H5A2Y0,3,2021,synthetic
H5A4V7,6,2021,synthetic
H5A5H8,3,2021,synthetic
H5A9Y2,8,2021,synthetic
H5B2H6,12,2021,synthetic
H5B3E4,2,2021,synthetic
H5B5L7,7,2021,synthetic
H5B6M5,2,2021,synthetic
H5B7R4,2,2021,synthetic
H5B8N8,3,2021,synthetic
H5B9G7,4,2021,synthetic
H5B9N9,5,2021,synthetic
H5C3C9,3,2021,synthetic
H5C4R8,8,2021,synthetic
H5C5M8,11,2021,synthetic
H5E0T6,1,2021,synthetic
H5E2G0,3,2021,synthetic
H5E3J5,6,2021,synthetic
H5E6M5,4,2021,synthetic
H5E8R8,2,2021,synthetic
H5E9E6,2,2021,synthetic
H5G3N1,4,2021,synthetic
H5G9H4,3,2021,synthetic
H5H0T2,4,2021,synthetic
H5H0X4,3,2021,synthetic
H5H2V4,7,2021,synthetic
H5H4K0,6,2021,synthetic
H5H8X4,3,2021,synthetic
H5H8Y5,6,2021,synthetic
H5J0E4,3,2021,synthetic
H5J0G1,5,2021,synthetic
H5J5J3,1,2021,synthetic
H5J8J2,0,2021,synthetic
H5K2R8,11,2021,synthetic
H5K6T2,15,2021,synthetic
H5K7A2,9,2021,synthetic
H5K9C9,2,2021,synthetic
H5K9M0,12,2021,synthetic
H5L0B9,4,2021,synthetic
H5L1J9,4,2021,synthetic
H5L3R6,0,2021,synthetic
H5L8A3,3,2021,synthetic
H5L9V5,9,2021,synthetic
H5M0V6,1,2021,synthetic
H5M2C5,10,2021,synthetic
H5M2G9,1,2021,synthetic
H5M2K4,0,2021,synthetic
H5M3B9,3,2021,synthetic
H5M4B1,4,2021,synthetic
H5M8C8,6,2021,synthetic
H5N1C6,6,2021,synthetic
H5N2C2,0,2021,synthetic
H5N3M4,4,2021,synthetic
H5N4K0,7,2021,synthetic
H5N5A3,4,2021,synthetic
H5N5C5,1,2021,synthetic
H5N6S1,4,2021,synthetic
H5N6V9,7,2021,synthetic
H5N8E4,11,2021,synthetic
H5P0N6,6,2021,synthetic
H5P2A9,0,2021,synthetic
H5P2G0,1,2021,synthetic
H5P3A7,0,2021,synthetic
H5P5H4,0,2021,synthetic
H5P5R1,5,2021,synthetic
H5P6G2,4,2021,synthetic
H5P6J4,4,2021,synthetic
H5P7L3,4,2021,synthetic
H5R0S3,4,2021,synthetic
H5R9T7,5,2021,synthetic
H5S0J9,6,2021,synthetic
H5S0V3,5,2021,synthetic
H5S2B3,7,2021,synthetic
H5S2T4,1,2021,synthetic
H5S4K8,5,2021,synthetic
H5S4S4,5,2021,synthetic
H5S6Y1,3,2021,synthetic
H5S8C6,5,2021,synthetic
H5S8J1,10,2021,synthetic
H5T1N2,0,2021,synthetic
H5T2S7,12,2021,synthetic
H5T6Y1,1,2021,synthetic
H5T9B4,2,2021,synthetic
H5V1L9,2,2021,synthetic
H5V3T0,13,2021,synthetic
H5V5A1,2,2021,synthetic
H5V6A2,3,2021,synthetic
H5V6P9,1,2021,synthetic
H5V6S3,2,2021,synthetic
H5V7B4,3,2021,synthetic
H5V7K9,7,2021,synthetic
H5V7M3,1,2021,synthetic
H5X1T8,3,2021,synthetic
H5X2H6,9,2021,synthetic
H5X4E3,5,2021,synthetic
H5X7C8,7,2021,synthetic
H5Y0G5,5,2021,synthetic
H5Y0K5,2,2021,synthetic
H5Y0P8,15,2021,synthetic
H5Y1H9,9,2021,synthetic
H5Y3X6,4,2021,synthetic
H5Y7Y6,10,2021,synthetic
H5Y9C1,8,2021,synthetic
H5Y9T4,7,2021,synthetic
H6A0S8,7,2021,synthetic
H6A0T1,5,2021,synthetic
H6A1L9,5,2021,synthetic
H6A2H6,6,2021,synthetic
H6A6V7,4,2021,synthetic
H6A7M4,3,2021,synthetic
H6A8C5,1,2021,synthetic
H6B0B0,11,2021,synthetic
H6B1P0,6,2021,synthetic
H6B3R2,1,2021,synthetic
H6B6R2,0,2021,synthetic
H6B7H0,3,2021,synthetic
H6B7V5,13,2021,synthetic
H6C0B8,15,2021,synthetic
H6C0P7,2,2021,synthetic
H6C2N5,14,2021,synthetic
H6C2Y3,2,2021,synthetic
H6C3V3,2,2021,synthetic
H6C4J9,4,2021,synthetic
H6C4S8,5,2021,synthetic
H6C5J6,10,2021,synthetic
H6C7A2,6,2021,synthetic
H6C8B2,4,2021,synthetic
H6C8N7,0,2021,synthetic
H6E3C3,0,2021,synthetic
H6E4R1,12,2021,synthetic
H6E5V2,1,2021,synthetic
H6E6S6,4,2021,synthetic
H6E9B8,1,2021,synthetic
H6G1J9,6,2021,synthetic
H6G1S1,3,2021,synthetic
H6G8B3,1,2021,synthetic
H6H0K1,6,2021,synthetic
H6H0R2,2,2021,synthetic
H6H9Y6,3,2021,synthetic
H6J1G0,3,2021,synthetic
H6J2C2,3,2021,synthetic
H6J3C3,1,2021,synthetic
H6J3M2,6,2021,synthetic
H6J4P8,15,2021,synthetic
H6J4S4,3,2021,synthetic
H6J4Y3,4,2021,synthetic
H6J5N3,2,2021,synthetic
H6J6K8,2,2021,synthetic
H6J8B0,4,2021,synthetic
H6J8R9,7,2021,synthetic
H6K2T8,4,2021,synthetic
H6K5R6,4,2021,synthetic
H6K6A4,4,2021,synthetic
H6K7M0,2,2021,synthetic
H6L1Y6,9,2021,synthetic
H6L5J9,6,2021,synthetic
H6M2S7,9,2021,synthetic
H6M4J7,3,2021,synthetic
H6M9P0,1,2021,synthetic
H6N0H0,5,2021,synthetic
H6N1B8,0,2021,synthetic
H6N4N6,6,2021,synthetic
H6N6K7,0,2021,synthetic
H6N6P9,10,2021,synthetic
H6N7S8,3,2021,synthetic
H6N8B7,10,2021,synthetic
H6N9T0,0,2021,synthetic
H6P1E6,3,2021,synthetic
H6P1X5,2,2021,synthetic
H6P6Y1,6,2021,synthetic
H6P8H1,11,2021,synthetic
H6R0N1,2,2021,synthetic
H6R1N3,0,2021,synthetic
H6R1X9,5,2021,synthetic
H6R3R4,2,2021,synthetic
H6R4C6,5,2021,synthetic
H6R5M8,3,2021,synthetic
H6R5P6,5,2021,synthetic
H6R5V3,4,2021,synthetic
H6R7G7,1,2021,synthetic
H6S1E8,2,2021,synthetic
H6S2K5,1,2021,synthetic
H6S2X7,1,2021,synthetic
H6S8V2,1,2021,synthetic
H6T0C1,1,2021,synthetic
H6T1K5,1,2021,synthetic
H6T9E7,4,2021,synthetic
H6T9T5,4,2021,synthetic
H6V0N6,6,2021,synthetic
H6V1E4,1,2021,synthetic
H6V2L3,5,2021,synthetic
H6V2Y3,1,2021,synthetic
H6V3A4,7,2021,synthetic
H6V3B6,7,2021,synthetic
H6V3P2,9,2021,synthetic
H6V4M8,3,2021,synthetic
H6V4S9,1,2021,synthetic
H6V5B2,0,2021,synthetic
H6V5J6,4,2021,synthetic
H6V6X9,3,2021,synthetic
H6X0K7,2,2021,synthetic
H6X6M9,2,2021,synthetic
H6X7E7,17,2021,synthetic
H6X7X1,4,2021,synthetic
H6X9J7,7,2021,synthetic
H6Y1M4,6,2021,synthetic
H6Y2P2,8,2021,synthetic
H6Y3P7,5,2021,synthetic
H7A4V0,3,2021,synthetic
H7A5N1,6,2021,synthetic
H7A5X6,4,2021,synthetic
H7A6N5,3,2021,synthetic
H7A9V4,0,2021,synthetic
H7A9Y6,0,2021,synthetic
H7B0P1,5,2021,synthetic
H7B2G1,4,2021,synthetic
H7B6A7,0,2021,synthetic
H7B8L3,5,2021,synthetic
H7C0G4,0,2021,synthetic
H7C2B8,9,2021,synthetic
H7C4P3,4,2021,synthetic
H7C5N0,10,2021,synthetic
H7C6J1,3,2021,synthetic
H7C6R4,1,2021,synthetic
H7C8S3,3,2021,synthetic
H7C8X6,7,2021,synthetic
H7E0R2,19,2021,synthetic
H7E2G0,7,2021,synthetic
H7E7M6,4,2021,synthetic
H7G0L3,6,2021,synthetic
H7G2T7,4,2021,synthetic
H7G3B7,13,2021,synthetic
H7G4M6,7,2021,synthetic
H7G4M9,0,2021,synthetic
H7G4T8,4,2021,synthetic
H7G7E4,9,2021,synthetic
H7G7L0,16,2021,synthetic
H7G8C5,1,2021,synthetic
H7G9A5,12,2021,synthetic
H7G9T3,5,2021,synthetic
H7H1H0,1,2021,synthetic
H7H3K4,4,2021,synthetic
H7H9Y7,14,2021,synthetic
H7J1G3,9,2021,synthetic
H7J3H5,2,2021,synthetic
H7J4Y1,4,2021,synthetic
H7J6K1,3,2021,synthetic
H7J7X9,2,2021,synthetic
H7J8Y0,4,2021,synthetic
H7K0E3,4,2021,synthetic
H7K9A8,1,2021,synthetic
H7K9C5,5,2021,synthetic
H7L0G6,6,2021,synthetic
H7L1L2,2,2021,synthetic
H7L4K3,7,2021,synthetic
H7L7A6,0,2021,synthetic
H7M1J2,4,2021,synthetic
H7M2G0,2,2021,synthetic
H7M3E0,0,2021,synthetic
H7M3M4,3,2021,synthetic
H7M4A1,4,2021,synthetic
H7M4H6,6,2021,synthetic
H7M4T7,1,2021,synthetic
H7M7E2,3,2021,synthetic
H7M7L2,12,2021,synthetic
H7M8C7,4,2021,synthetic
H7M9C8,4,2021,synthetic
H7N0V2,2,2021,synthetic
H7N3M6,3,2021,synthetic
H7N4K4,4,2021,synthetic
H7N7G0,3,2021,synthetic
H7N9H3,8,2021,synthetic
H7P8X5,7,2021,synthetic
H7R3C7,6,2021,synthetic
H7R4K2,4,2021,synthetic
H7R4Y9,6,2021,synthetic
H7R7A4,4,2021,synthetic
H7R8N0,8,2021,synthetic
H7S1N3,4,2021,synthetic
H7S1V7,2,2021,synthetic
H7S3H6,3,2021,synthetic
H7S5P5,11,2021,synthetic
H7S6L5,0,2021,synthetic
H7S7J0,2,2021,synthetic
H7T1V7,3,2021,synthetic
H7T2E8,2,2021,synthetic
H7T6H4,6,2021,synthetic
H7T7R7,4,2021,synthetic
H7T9A7,10,2021,synthetic
H7V1Y9,5,2021,synthetic
H7V3B9,4,2021,synthetic
H7V3P7,5,2021,synthetic
H7V3R5,7,2021,synthetic
H7V4J9,10,2021,synthetic
H7V7L1,5,2021,synthetic
H7V8M6,6,2021,synthetic
H7X0N2,4,2021,synthetic
H7X0X7,2,2021,synthetic
H7X2S5,3,2021,synthetic
H7X2Y1,6,2021,synthetic
H7X3A5,2,2021,synthetic
H7X5E9,5,2021,synthetic
H7X6S9,18,2021,synthetic
H7X9C7,12,2021,synthetic
H7Y4V4,9,2021,synthetic
H7Y5A5,5,2021,synthetic
H7Y5T8,6,2021,synthetic
H7Y6C6,2,2021,synthetic
H7Y9E3,11,2021,synthetic
H7Y9E8,1,2021,synthetic
H7Y9G8,1,2021,synthetic
H7Y9H8,2,2021,synthetic
H8A0C2,2,2021,synthetic
H8A1A0,3,2021,synthetic
H8A2C8,6,2021,synthetic
H8A2V6,7,2021,synthetic
H8A3N8,1,2021,synthetic
H8A7R4,2,2021,synthetic
H8A8J8,11,2021,synthetic
H8B0L9,6,2021,synthetic
H8B1J0,17,2021,synthetic
H8B2T2,22,2021,synthetic
H8B4B6,11,2021,synthetic
H8B6T6,0,2021,synthetic
H8B6X1,3,2021,synthetic
H8B6Y1,6,2021,synthetic
H8B7R1,2,2021,synthetic
H8B8B5,1,2021,synthetic
H8C3L3,7,2021,synthetic
H8C5A6,6,2021,synthetic
H8C6A1,3,2021,synthetic
H8C7L5,13,2021,synthetic
H8C7V6,7,2021,synthetic
H8C9A6,17,2021,synthetic
H8E2E7,8,2021,synthetic
H8E2G0,8,2021,synthetic
H8E2M0,2,2021,synthetic
H8E2X1,5,2021,synthetic
H8E7Y9,1,2021,synthetic
H8E9M3,6,2021,synthetic
H8G3V9,7,2021,synthetic
H8G6V3,12,2021,synthetic
H8G8A0,4,2021,synthetic
H8H1B3,8,2021,synthetic
H8H1P4,9,2021,synthetic
H8H3J2,6,2021,synthetic
H8H3R1,15,2021,synthetic
H8H3Y8,10,2021,synthetic
H8H4H2,6,2021,synthetic
H8H7T4,10,2021,synthetic
H8H8S2,6,2021,synthetic
H8H8X6,15,2021,synthetic
H8J1M2,7,2021,synthetic
H8J1N9,6,2021,synthetic
H8J6M3,8,2021,synthetic
H8J7K5,8,2021,synthetic
H8J8E0,5,2021,synthetic
H8J9L8,5,2021,synthetic
H8K0N0,5,2021,synthetic
H8K1R1,18,2021,synthetic
H8K1S1,7,2021,synthetic
H8K1X6,2,2021,synthetic
H8K2K7,5,2021,synthetic
H8K3V9,4,2021,synthetic
H8K5J2,25,2021,synthetic
H8K5X9,6,2021,synthetic
H8K7E2,9,2021,synthetic
H8K7N3,5,2021,synthetic
H8K7Y8,5,2021,synthetic
H8L0G1,3,2021,synthetic
H8L0K5,2,2021,synthetic
H8L3L2,4,2021,synthetic
H8L4T2,5,2021,synthetic
H8L6M7,1,2021,synthetic
H8M1B1,5,2021,synthetic
H8M5X6,5,2021,synthetic
H8M6K6,5,2021,synthetic
H8N2H3,5,2021,synthetic
H8N3G4,3,2021,synthetic
H8N5R8,1,2021,synthetic
H8P3C1,9,2021,synthetic
H8P4X7,6,2021,synthetic
H8P7C4,11,2021,synthetic
H8P8H5,16,2021,synthetic
H8P9L9,5,2021,synthetic
H8P9R2,8,2021,synthetic
H8P9T9,4,2021,synthetic
H8R1M0,6,2021,synthetic
H8R4J3,0,2021,synthetic
H8R7R8,5,2021,synthetic
H8R8N3,6,2021,synthetic
H8S1G1,5,2021,synthetic
H8S1M6,8,2021,synthetic
H8S2M2,11,2021,synthetic
H8S8K8,9,2021,synthetic
H8S9N7,7,2021,synthetic
H8T3E7,5,2021,synthetic
H8T3R6,2,2021,synthetic
H8T3S2,15,2021,synthetic
H8T3V5,6,2021,synthetic
H8T6E9,6,2021,synthetic
H8T6X3,13,2021,synthetic
H8T8V2,6,2021,synthetic
H8V0L4,14,2021,synthetic
H8V1G5,7,2021,synthetic
H8V4J5,4,2021,synthetic
H8V4K0,3,2021,synthetic
H8V5G6,5,2021,synthetic
H8V5X3,4,2021,synthetic
H8V6B7,4,2021,synthetic
